,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearlyIncome,Attrition
479,1435,36.0,Travel_Rarely,172.0,Research & Development,4.0,4.0,Life Sciences,1.0,1.0,Male,37.0,2.0,2.0,Laboratory Technician,4.0,Single,5810.0,22604.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,10.0,4.0,1.0,8.0,69720.0,No
480,334,41.0,Travel_Rarely,1411.0,Research & Development,19.0,2.0,Life Sciences,1.0,3.0,Male,36.0,3.0,2.0,Research Scientist,1.0,Divorced,3072.0,19877.0,2.0,Y,No,16.0,3.0,1.0,80.0,2.0,17.0,2.0,2.0,1.0,0.0,0.0,0.0,36864.0,No
481,1523,44.0,Travel_Rarely,136.0,Research & Development,28.0,3.0,Life Sciences,1.0,4.0,Male,32.0,3.0,4.0,Research Director,1.0,Married,16328.0,22074.0,3.0,Y,No,13.0,3.0,3.0,80.0,1.0,24.0,1.0,4.0,20.0,6.0,14.0,17.0,195936.0,No
482,1734,32.0,Travel_Rarely,964.0,Sales,1.0,2.0,Life Sciences,1.0,1.0,Male,34.0,1.0,2.0,Sales Executive,2.0,Single,6735.0,12147.0,6.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,80820.0,Yes
483,339,34.0,Travel_Rarely,470.0,Research & Development,2.0,4.0,Life Sciences,1.0,4.0,Male,84.0,2.0,2.0,Manufacturing Director,1.0,Married,5957.0,23687.0,6.0,Y,No,13.0,3.0,2.0,80.0,1.0,13.0,3.0,3.0,11.0,9.0,5.0,9.0,71484.0,No
484,992,33.0,Non-Travel,722.0,Sales,17.0,3.0,Life Sciences,1.0,4.0,Male,38.0,3.0,4.0,Manager,3.0,Single,17444.0,20489.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,8.0,6.0,0.0,209328.0,No
485,31,34.0,Travel_Rarely,699.0,Research & Development,6.0,1.0,Medical,1.0,2.0,Male,83.0,3.0,1.0,Research Scientist,1.0,Single,2960.0,17102.0,2.0,Y,No,11.0,3.0,3.0,80.0,0.0,8.0,2.0,3.0,4.0,2.0,1.0,3.0,35520.0,Yes
486,161,56.0,Travel_Rarely,441.0,Research & Development,14.0,4.0,Life Sciences,1.0,2.0,Female,72.0,3.0,1.0,Research Scientist,2.0,Married,4963.0,4510.0,9.0,Y,Yes,18.0,3.0,1.0,80.0,3.0,7.0,2.0,3.0,5.0,4.0,4.0,3.0,59556.0,Yes
487,2068,34.0,Travel_Rarely,628.0,Research & Development,8.0,3.0,Medical,1.0,2.0,Male,82.0,4.0,2.0,Laboratory Technician,3.0,Married,4404.0,10228.0,2.0,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,3.0,4.0,4.0,3.0,1.0,2.0,52848.0,No
488,534,41.0,Travel_Rarely,645.0,Sales,1.0,3.0,Marketing,1.0,2.0,Male,49.0,4.0,3.0,Sales Executive,1.0,Married,8392.0,19566.0,1.0,Y,No,16.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,7.0,100704.0,No
489,803,38.0,Travel_Frequently,240.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Female,75.0,4.0,2.0,Manufacturing Director,1.0,Single,5980.0,26085.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,17.0,2.0,3.0,15.0,7.0,4.0,12.0,71760.0,No
490,1969,54.0,Travel_Rarely,155.0,Research & Development,9.0,2.0,Life Sciences,1.0,1.0,Female,67.0,3.0,2.0,Research Scientist,3.0,Married,2897.0,22474.0,3.0,Y,No,11.0,3.0,3.0,80.0,2.0,9.0,6.0,2.0,4.0,3.0,2.0,3.0,34764.0,No
491,1751,27.0,Travel_Rarely,1054.0,Research & Development,8.0,3.0,Medical,1.0,3.0,Female,67.0,3.0,1.0,Research Scientist,4.0,Single,3445.0,6152.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,6.0,5.0,2.0,6.0,2.0,1.0,4.0,41340.0,No
492,1430,31.0,Travel_Rarely,182.0,Research & Development,8.0,5.0,Life Sciences,1.0,1.0,Female,93.0,3.0,4.0,Research Director,2.0,Single,16422.0,8847.0,3.0,Y,No,11.0,3.0,3.0,80.0,0.0,9.0,3.0,4.0,3.0,2.0,1.0,0.0,197064.0,No
493,113,23.0,Travel_Rarely,541.0,Sales,2.0,1.0,Technical Degree,1.0,3.0,Male,62.0,3.0,1.0,Sales Representative,1.0,Divorced,2322.0,9518.0,3.0,Y,No,13.0,3.0,3.0,80.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,27864.0,No
494,880,35.0,Travel_Rarely,607.0,Research & Development,9.0,3.0,Life Sciences,1.0,4.0,Female,66.0,2.0,3.0,Manufacturing Director,3.0,Married,10685.0,23457.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,1.0,17.0,2.0,3.0,17.0,14.0,5.0,15.0,128220.0,No
495,367,31.0,Travel_Rarely,1463.0,Research & Development,23.0,3.0,Medical,1.0,2.0,Male,64.0,2.0,2.0,Healthcare Representative,4.0,Married,5582.0,14408.0,0.0,Y,No,21.0,4.0,2.0,80.0,1.0,10.0,2.0,3.0,9.0,0.0,7.0,8.0,66984.0,No
496,1541,34.0,Travel_Rarely,1440.0,Sales,7.0,2.0,Technical Degree,1.0,2.0,Male,55.0,3.0,1.0,Sales Representative,3.0,Married,2308.0,4944.0,0.0,Y,Yes,25.0,4.0,2.0,80.0,1.0,12.0,4.0,3.0,11.0,10.0,5.0,7.0,27696.0,No
497,137,20.0,Travel_Frequently,871.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Female,66.0,2.0,1.0,Laboratory Technician,4.0,Single,2926.0,19783.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,35112.0,Yes
498,2048,40.0,Travel_Rarely,1322.0,Research & Development,2.0,4.0,Life Sciences,1.0,3.0,Male,52.0,2.0,1.0,Research Scientist,3.0,Single,2809.0,2725.0,2.0,Y,No,14.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,33708.0,No
499,742,36.0,Non-Travel,427.0,Research & Development,8.0,3.0,Life Sciences,1.0,1.0,Female,63.0,4.0,3.0,Research Director,1.0,Married,11713.0,20335.0,9.0,Y,No,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0,140556.0,No
500,1780,21.0,Travel_Rarely,337.0,Sales,7.0,1.0,Marketing,1.0,2.0,Male,31.0,3.0,1.0,Sales Representative,2.0,Single,2679.0,4567.0,1.0,Y,No,13.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,32148.0,Yes
501,1761,31.0,Travel_Rarely,1079.0,Sales,16.0,4.0,Marketing,1.0,1.0,Male,70.0,3.0,3.0,Sales Executive,3.0,Married,8161.0,19002.0,2.0,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,97932.0,Yes
502,1985,40.0,Travel_Frequently,692.0,Research & Development,11.0,3.0,Technical Degree,1.0,4.0,Female,73.0,3.0,2.0,Laboratory Technician,3.0,Married,6323.0,26849.0,1.0,Y,No,11.0,3.0,1.0,80.0,1.0,10.0,2.0,4.0,10.0,9.0,9.0,4.0,75876.0,No
503,1661,49.0,Travel_Rarely,465.0,Research & Development,6.0,1.0,Life Sciences,1.0,3.0,Female,41.0,2.0,4.0,Healthcare Representative,3.0,Married,13966.0,11652.0,2.0,Y,Yes,19.0,3.0,2.0,80.0,1.0,30.0,3.0,3.0,15.0,11.0,2.0,12.0,167592.0,No
504,8,32.0,Travel_Frequently,1005.0,Research & Development,2.0,2.0,Life Sciences,1.0,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,11864.0,0.0,Y,No,13.0,3.0,3.0,80.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,36816.0,No
505,715,37.0,Travel_Rarely,1225.0,Research & Development,10.0,2.0,Life Sciences,1.0,4.0,Male,80.0,4.0,1.0,Research Scientist,4.0,Single,4680.0,15232.0,3.0,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,56160.0,No
506,720,24.0,Travel_Rarely,693.0,Sales,3.0,2.0,Life Sciences,1.0,1.0,Female,65.0,3.0,2.0,Sales Executive,3.0,Single,4577.0,24785.0,9.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,54924.0,Yes
507,1226,20.0,Travel_Rarely,654.0,Sales,21.0,3.0,Marketing,1.0,3.0,Male,43.0,4.0,1.0,Sales Representative,4.0,Single,2678.0,5050.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,32136.0,No
508,602,39.0,Travel_Frequently,443.0,Research & Development,8.0,1.0,Life Sciences,1.0,3.0,Female,48.0,3.0,1.0,Laboratory Technician,3.0,Married,3755.0,17872.0,1.0,Y,No,11.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,7.0,45060.0,No
509,128,24.0,Travel_Rarely,1353.0,Sales,3.0,2.0,Other,1.0,1.0,Female,33.0,3.0,2.0,Sales Executive,3.0,Married,4999.0,17519.0,0.0,Y,No,21.0,4.0,1.0,80.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,59988.0,No
510,1448,41.0,Travel_Rarely,1283.0,Research & Development,5.0,5.0,Medical,1.0,2.0,Male,90.0,4.0,1.0,Research Scientist,3.0,Married,2127.0,5561.0,2.0,Y,Yes,12.0,3.0,1.0,80.0,0.0,7.0,5.0,2.0,4.0,2.0,0.0,3.0,25524.0,No
511,1106,25.0,Travel_Rarely,1219.0,Research & Development,4.0,1.0,Technical Degree,1.0,4.0,Male,32.0,3.0,1.0,Laboratory Technician,4.0,Married,3691.0,4605.0,1.0,Y,Yes,15.0,3.0,2.0,80.0,1.0,7.0,3.0,4.0,7.0,7.0,5.0,6.0,44292.0,Yes
512,182,39.0,Travel_Rarely,1329.0,Sales,4.0,4.0,Life Sciences,1.0,4.0,Female,47.0,2.0,2.0,Sales Executive,3.0,Married,5902.0,14590.0,4.0,Y,No,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0,70824.0,No
513,1367,51.0,Travel_Rarely,1405.0,Research & Development,11.0,2.0,Technical Degree,1.0,4.0,Female,82.0,2.0,4.0,Manufacturing Director,2.0,Single,13142.0,24439.0,3.0,Y,No,16.0,3.0,2.0,80.0,0.0,29.0,1.0,2.0,5.0,2.0,0.0,3.0,157704.0,No
514,1870,27.0,Travel_Frequently,1131.0,Research & Development,15.0,3.0,Life Sciences,1.0,4.0,Female,77.0,2.0,1.0,Research Scientist,1.0,Married,4774.0,23844.0,0.0,Y,No,19.0,3.0,4.0,80.0,1.0,8.0,2.0,2.0,7.0,6.0,7.0,3.0,57288.0,No
515,40,44.0,Travel_Rarely,1459.0,Research & Development,10.0,4.0,Other,1.0,4.0,Male,41.0,3.0,2.0,Healthcare Representative,4.0,Married,6465.0,19121.0,2.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,77580.0,No
516,1987,25.0,Travel_Rarely,309.0,Human Resources,2.0,3.0,Human Resources,1.0,3.0,Female,82.0,3.0,1.0,Human Resources,2.0,Married,2187.0,19655.0,4.0,Y,No,14.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,0.0,1.0,2.0,26244.0,No
517,549,60.0,Travel_Rarely,422.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Female,41.0,3.0,5.0,Manager,1.0,Married,19566.0,3854.0,5.0,Y,No,11.0,3.0,4.0,80.0,0.0,33.0,5.0,1.0,29.0,8.0,11.0,10.0,234792.0,No
518,1001,27.0,Travel_Rarely,1134.0,Research & Development,16.0,4.0,Technical Degree,1.0,3.0,Female,37.0,3.0,1.0,Laboratory Technician,2.0,Married,2811.0,12086.0,9.0,Y,No,14.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,33732.0,No
519,927,41.0,Travel_Rarely,1085.0,Research & Development,2.0,4.0,Life Sciences,1.0,2.0,Female,57.0,1.0,1.0,Laboratory Technician,4.0,Divorced,2778.0,17725.0,4.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,10.0,1.0,2.0,7.0,7.0,1.0,0.0,33336.0,Yes
520,584,33.0,Travel_Rarely,587.0,Research & Development,10.0,1.0,Medical,1.0,1.0,Male,38.0,1.0,1.0,Laboratory Technician,4.0,Divorced,3408.0,6705.0,7.0,Y,No,13.0,3.0,1.0,80.0,3.0,8.0,2.0,3.0,4.0,3.0,1.0,3.0,40896.0,Yes
521,1184,34.0,Travel_Frequently,669.0,Research & Development,1.0,3.0,Medical,1.0,4.0,Male,97.0,2.0,2.0,Healthcare Representative,1.0,Single,5343.0,25755.0,0.0,Y,No,20.0,4.0,3.0,80.0,0.0,14.0,3.0,3.0,13.0,9.0,4.0,9.0,64116.0,No
522,1548,40.0,Travel_Rarely,1342.0,Sales,9.0,2.0,Medical,1.0,1.0,Male,47.0,3.0,2.0,Sales Executive,1.0,Married,5473.0,19345.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,8.0,4.0,7.0,1.0,65676.0,No
523,585,30.0,Travel_Rarely,413.0,Sales,7.0,1.0,Marketing,1.0,4.0,Male,57.0,3.0,1.0,Sales Representative,2.0,Single,2983.0,18398.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,35796.0,No
524,27,36.0,Travel_Rarely,1218.0,Sales,9.0,4.0,Life Sciences,1.0,3.0,Male,82.0,2.0,1.0,Sales Representative,1.0,Single,3407.0,6986.0,7.0,Y,No,23.0,4.0,2.0,80.0,0.0,10.0,4.0,3.0,5.0,3.0,0.0,3.0,40884.0,Yes
525,226,50.0,Travel_Rarely,1452.0,Research & Development,11.0,3.0,Life Sciences,1.0,3.0,Female,53.0,3.0,5.0,Manager,2.0,Single,19926.0,17053.0,3.0,Y,No,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,4.0,239112.0,No
526,1017,30.0,Travel_Frequently,109.0,Research & Development,5.0,3.0,Medical,1.0,2.0,Female,60.0,3.0,1.0,Laboratory Technician,2.0,Single,2422.0,25725.0,0.0,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,29064.0,Yes
527,792,26.0,Travel_Frequently,575.0,Research & Development,1.0,2.0,Life Sciences,1.0,1.0,Female,71.0,1.0,1.0,Laboratory Technician,4.0,Divorced,4364.0,5288.0,3.0,Y,No,14.0,3.0,1.0,80.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,52368.0,No
528,221,28.0,Travel_Rarely,440.0,Research & Development,21.0,3.0,Medical,1.0,3.0,Male,42.0,3.0,1.0,Research Scientist,4.0,Married,2713.0,6672.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,2.0,1.0,5.0,2.0,0.0,2.0,32556.0,No
529,2064,27.0,Travel_Rarely,155.0,Research & Development,4.0,3.0,Life Sciences,1.0,2.0,Male,87.0,4.0,2.0,Manufacturing Director,2.0,Married,6142.0,5174.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,1.0,6.0,0.0,3.0,6.0,2.0,0.0,3.0,73704.0,No
530,1356,34.0,Travel_Rarely,507.0,Sales,15.0,2.0,Medical,1.0,3.0,Female,66.0,3.0,2.0,Sales Executive,1.0,Single,6125.0,23553.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,6.0,4.0,10.0,8.0,9.0,6.0,73500.0,No
531,599,41.0,Non-Travel,267.0,Sales,10.0,2.0,Life Sciences,1.0,4.0,Male,56.0,3.0,2.0,Sales Executive,4.0,Single,6230.0,13430.0,7.0,Y,No,14.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,14.0,3.0,1.0,10.0,74760.0,No
532,513,36.0,Travel_Rarely,164.0,Sales,2.0,2.0,Medical,1.0,2.0,Male,61.0,2.0,3.0,Sales Executive,3.0,Married,7596.0,3809.0,1.0,Y,No,13.0,3.0,2.0,80.0,2.0,10.0,2.0,3.0,10.0,9.0,9.0,0.0,91152.0,No
533,1152,38.0,Travel_Rarely,433.0,Human Resources,1.0,3.0,Human Resources,1.0,3.0,Male,37.0,4.0,1.0,Human Resources,3.0,Married,2844.0,6004.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,0.0,34128.0,No
534,1109,42.0,Travel_Rarely,469.0,Research & Development,2.0,2.0,Medical,1.0,4.0,Male,35.0,3.0,4.0,Manager,1.0,Married,17665.0,14399.0,0.0,Y,No,17.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,22.0,6.0,13.0,7.0,211980.0,No
535,771,35.0,Non-Travel,1225.0,Research & Development,2.0,4.0,Life Sciences,1.0,4.0,Female,61.0,3.0,2.0,Healthcare Representative,1.0,Divorced,5093.0,4761.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,61116.0,No
536,1458,39.0,Non-Travel,592.0,Research & Development,2.0,3.0,Life Sciences,1.0,1.0,Female,54.0,2.0,1.0,Laboratory Technician,1.0,Single,3646.0,17181.0,2.0,Y,Yes,23.0,4.0,2.0,80.0,0.0,11.0,2.0,4.0,1.0,0.0,0.0,0.0,43752.0,Yes
537,1446,32.0,Travel_Rarely,601.0,Sales,7.0,5.0,Marketing,1.0,4.0,Male,97.0,3.0,2.0,Sales Executive,4.0,Married,9204.0,23343.0,4.0,Y,No,12.0,3.0,3.0,80.0,1.0,7.0,3.0,2.0,4.0,3.0,0.0,3.0,110448.0,No
538,2000,47.0,Non-Travel,1162.0,Research & Development,1.0,1.0,Medical,1.0,3.0,Female,98.0,3.0,3.0,Research Director,2.0,Married,11957.0,17231.0,0.0,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3.0,1.0,13.0,8.0,5.0,12.0,143484.0,No
539,1076,43.0,Travel_Rarely,415.0,Sales,25.0,3.0,Medical,1.0,3.0,Male,79.0,2.0,3.0,Sales Executive,4.0,Divorced,10798.0,5268.0,5.0,Y,No,13.0,3.0,3.0,80.0,1.0,18.0,5.0,3.0,1.0,0.0,0.0,0.0,129576.0,No
540,1389,31.0,Travel_Rarely,330.0,Research & Development,22.0,4.0,Medical,1.0,4.0,Male,98.0,3.0,2.0,Manufacturing Director,3.0,Married,6179.0,21057.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,2.0,10.0,3.0,2.0,10.0,2.0,6.0,7.0,74148.0,Yes
541,733,27.0,Travel_Frequently,294.0,Research & Development,10.0,2.0,Life Sciences,1.0,4.0,Male,32.0,3.0,3.0,Manufacturing Director,1.0,Divorced,8793.0,4809.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,7.0,105516.0,No
542,874,44.0,Travel_Rarely,986.0,Research & Development,8.0,4.0,Life Sciences,1.0,1.0,Male,62.0,4.0,1.0,Laboratory Technician,4.0,Married,2818.0,5044.0,2.0,Y,Yes,24.0,4.0,3.0,80.0,1.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0,33816.0,No
543,1740,40.0,Travel_Rarely,611.0,Sales,7.0,4.0,Medical,1.0,2.0,Male,88.0,3.0,5.0,Manager,2.0,Single,19833.0,4349.0,1.0,Y,No,14.0,3.0,2.0,80.0,0.0,21.0,3.0,2.0,21.0,8.0,12.0,8.0,237996.0,No
544,1275,26.0,Travel_Rarely,583.0,Research & Development,4.0,2.0,Life Sciences,1.0,3.0,Male,53.0,3.0,1.0,Research Scientist,4.0,Single,2875.0,9973.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,0.0,8.0,2.0,2.0,8.0,5.0,2.0,2.0,34500.0,No
545,852,44.0,Travel_Rarely,625.0,Research & Development,4.0,3.0,Medical,1.0,4.0,Male,50.0,3.0,2.0,Healthcare Representative,2.0,Single,5933.0,5197.0,9.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,5.0,2.0,2.0,3.0,71196.0,No
546,1585,36.0,Travel_Rarely,884.0,Sales,1.0,4.0,Life Sciences,1.0,2.0,Female,73.0,3.0,2.0,Sales Executive,3.0,Single,6815.0,21447.0,6.0,Y,No,13.0,3.0,1.0,80.0,0.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,81780.0,No
547,1662,36.0,Non-Travel,894.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Female,33.0,2.0,2.0,Manufacturing Director,3.0,Married,4374.0,15411.0,0.0,Y,No,15.0,3.0,3.0,80.0,0.0,4.0,6.0,3.0,3.0,2.0,1.0,2.0,52488.0,No
548,1707,24.0,Travel_Rarely,581.0,Research & Development,9.0,3.0,Medical,1.0,3.0,Male,62.0,4.0,1.0,Research Scientist,3.0,Married,4401.0,17616.0,1.0,Y,No,16.0,3.0,4.0,80.0,1.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,52812.0,No
549,55,26.0,Travel_Rarely,1357.0,Research & Development,25.0,3.0,Life Sciences,1.0,1.0,Male,48.0,1.0,1.0,Laboratory Technician,3.0,Single,2293.0,10558.0,1.0,Y,No,12.0,3.0,3.0,80.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,27516.0,Yes
550,762,56.0,Travel_Rarely,832.0,Research & Development,9.0,3.0,Medical,1.0,3.0,Male,81.0,3.0,4.0,Healthcare Representative,4.0,Married,11103.0,20420.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,30.0,1.0,2.0,10.0,7.0,1.0,1.0,133236.0,No
551,1318,40.0,Travel_Rarely,299.0,Sales,25.0,4.0,Marketing,1.0,4.0,Male,57.0,2.0,3.0,Sales Executive,2.0,Single,9094.0,17235.0,2.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,5.0,4.0,1.0,0.0,109128.0,Yes
552,586,35.0,Travel_Rarely,1276.0,Research & Development,16.0,3.0,Life Sciences,1.0,4.0,Male,72.0,3.0,3.0,Healthcare Representative,3.0,Married,7632.0,14295.0,4.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,0.0,91584.0,No
553,1411,37.0,Travel_Rarely,1462.0,Research & Development,11.0,3.0,Medical,1.0,1.0,Female,94.0,3.0,1.0,Laboratory Technician,3.0,Single,3629.0,19106.0,4.0,Y,No,18.0,3.0,1.0,80.0,0.0,8.0,6.0,3.0,3.0,2.0,0.0,2.0,43548.0,No
554,2045,36.0,Travel_Rarely,1120.0,Sales,11.0,4.0,Marketing,1.0,2.0,Female,100.0,2.0,2.0,Sales Executive,4.0,Married,6652.0,14369.0,4.0,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2.0,2.0,6.0,3.0,0.0,0.0,79824.0,No
555,796,26.0,Travel_Rarely,1146.0,Sales,8.0,3.0,Technical Degree,1.0,4.0,Male,38.0,2.0,2.0,Sales Executive,1.0,Single,5326.0,3064.0,6.0,Y,No,17.0,3.0,3.0,80.0,0.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,63912.0,Yes
556,1940,38.0,Travel_Rarely,1206.0,Research & Development,9.0,2.0,Life Sciences,1.0,2.0,Male,71.0,3.0,1.0,Research Scientist,4.0,Divorced,4771.0,14293.0,2.0,Y,No,19.0,3.0,4.0,80.0,2.0,10.0,0.0,4.0,5.0,2.0,0.0,3.0,57252.0,No
557,1049,45.0,Travel_Rarely,788.0,Human Resources,24.0,4.0,Medical,1.0,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,8318.0,1.0,Y,No,16.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,26124.0,No
558,384,26.0,Travel_Frequently,1479.0,Research & Development,1.0,3.0,Life Sciences,1.0,3.0,Female,84.0,3.0,2.0,Manufacturing Director,2.0,Divorced,6397.0,26767.0,1.0,Y,No,20.0,4.0,1.0,80.0,1.0,6.0,6.0,1.0,6.0,5.0,1.0,4.0,76764.0,No
559,1013,54.0,Travel_Rarely,1441.0,Research & Development,17.0,3.0,Technical Degree,1.0,3.0,Female,56.0,3.0,3.0,Manufacturing Director,3.0,Married,10739.0,13943.0,8.0,Y,No,11.0,3.0,3.0,80.0,1.0,22.0,2.0,3.0,10.0,7.0,0.0,8.0,128868.0,No
560,510,26.0,Travel_Frequently,575.0,Research & Development,3.0,1.0,Technical Degree,1.0,3.0,Male,73.0,3.0,1.0,Research Scientist,1.0,Single,3102.0,6582.0,0.0,Y,No,22.0,4.0,3.0,80.0,0.0,7.0,2.0,3.0,6.0,4.0,0.0,4.0,37224.0,Yes
561,1878,22.0,Travel_Rarely,391.0,Research & Development,7.0,1.0,Life Sciences,1.0,4.0,Male,75.0,3.0,1.0,Research Scientist,2.0,Single,2472.0,26092.0,1.0,Y,Yes,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,29664.0,Yes
562,1533,23.0,Travel_Rarely,507.0,Research & Development,20.0,1.0,Life Sciences,1.0,1.0,Male,97.0,3.0,2.0,Laboratory Technician,3.0,Single,2272.0,24812.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,27264.0,No
563,1722,41.0,Non-Travel,552.0,Human Resources,4.0,3.0,Human Resources,1.0,3.0,Male,60.0,1.0,2.0,Human Resources,2.0,Married,6430.0,20794.0,6.0,Y,No,19.0,3.0,2.0,80.0,1.0,10.0,4.0,3.0,3.0,2.0,1.0,2.0,77160.0,No
564,1885,37.0,Travel_Rarely,783.0,Research & Development,7.0,4.0,Medical,1.0,4.0,Male,78.0,3.0,2.0,Research Scientist,1.0,Married,4284.0,13588.0,5.0,Y,Yes,22.0,4.0,3.0,80.0,1.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,51408.0,No
565,162,51.0,Travel_Rarely,684.0,Research & Development,6.0,3.0,Life Sciences,1.0,1.0,Male,51.0,3.0,5.0,Research Director,3.0,Single,19537.0,6462.0,7.0,Y,No,13.0,3.0,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,15.0,234444.0,No
566,2023,23.0,Travel_Frequently,638.0,Sales,9.0,3.0,Marketing,1.0,4.0,Male,33.0,3.0,1.0,Sales Representative,1.0,Married,1790.0,26956.0,1.0,Y,No,19.0,3.0,1.0,80.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,21480.0,Yes
567,1421,29.0,Travel_Frequently,337.0,Research & Development,14.0,1.0,Other,1.0,3.0,Female,84.0,3.0,3.0,Healthcare Representative,4.0,Single,7553.0,22930.0,0.0,Y,Yes,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0,90636.0,Yes
